ID	VARID	DOCULECT	GLOSS	FRENCH	ENGLISH_SHORT	FRENCH_SHORT	ENGLISH_CATEGORY	FRENCH_CATEGORY	VALUE_ORG	SINGULAR	PLURAL	FORM	PARSED FORM	RECONSTRUCTION	CONCEPT	POS
801	1	BonduSoNajamba	kill	tuer					jìyɛ́, gìyɛ́			gìyɛ́	gìy-ɛ́			verb
802	0	Nanga	kill	tuer	kill	tuer	life/death/kill	vie/mort/tuer	jìyɛ́, gìyɛ́			jìyɛ́	jìy-ɛ́		KILL	verb
802	1	Nanga	kill	tuer					jìyɛ́, gìyɛ́			gìyɛ́	gìy-ɛ́			verb
803	0	Penange	kill	tuer	kill	tuer	life/death/kill	vie/mort/tuer	gíyɛ́			gíyɛ́	gíy-ɛ́		KILL	verb
804	0	PergeTegu	kill	tuer	kill	tuer	life/death/kill	vie/mort/tuer	wɔ̌:			wɔ̌:	wɔ̌:		KILL	verb
805	0	TebulUre	kill	tuer	kill	tuer	life/death/kill	vie/mort/tuer	jɛ̌\\jà-lí (jɛ́-tì-, jɛ̀-sɔ́-)			jɛ̌	jɛ̌		KILL	verb
806	0	Tiranige	kill	tuer	kill	tuer	life/death/kill	vie/mort/tuer	jɛ́yɔ́			jɛ́yɔ́	jɛ́y-ɔ́		KILL	verb
807	0	TogoKan	kill	tuer	kill	tuer	life/death/kill	vie/mort/tuer	dàrⁿá			dàrⁿá	dàrⁿ-á		KILL	verb
808	0	TommoSoTongoTongo	kill	tuer	kill	tuer	life/death/kill	vie/mort/tuer	dàá			dàá	dàá		KILL	verb
809	0	TomoKanDiangassagou	kill	tuer	kill	tuer	life/death/kill	vie/mort/tuer	dɛ̀lɛ̀			dɛ̀lɛ̀	dɛ̀l-ɛ̀		KILL	verb
810	0	TomoKanSegue	kill	tuer	kill	tuer	life/death/kill	vie/mort/tuer	dɛ̀lɛ̀			dɛ̀lɛ̀	dɛ̀l-ɛ̀		KILL	verb
811	0	ToroTegu	kill	tuer	kill	tuer	life/death/kill	vie/mort/tuer	wɔ̌w\\wɔ̌:			wɔ̌:	wɔ̌:		KILL	verb
812	0	YandaDom	kill	tuer	kill	tuer	life/death/kill	vie/mort/tuer	jɛ́\\jà-lí-			jɛ́	jɛ́		KILL	verb
813	0	YornoSo	kill	tuer	kill	tuer	life/death/kill	vie/mort/tuer	dǎ:-\\dǎy			dǎ:	dǎ:		KILL	verb
814	0	BankanTey	dead person, corpse	(un) mort, (le) décédé, cadavre	corpse	cadavre	life/death/corpse	vie/mort/cadavre	tíwɛ́-m\\tíwɛ́	tíwɛ́-m	tíwɛ́				CORPSE	noun
815	0	BenTey	dead person, corpse	(un) mort, (le) décédé, cadavre	corpse	cadavre	life/death/corpse	vie/mort/cadavre	tìwɛ́	tìwɛ́					CORPSE	noun
816	0	Bunoge	dead person, corpse	(un) mort, (le) décédé, cadavre	corpse	cadavre	life/death/corpse	vie/mort/cadavre	dò:wà	dò:wà					CORPSE	noun
817	0	DogulDomBendiely	dead person, corpse	(un) mort, (le) décédé, cadavre	corpse	cadavre	life/death/corpse	vie/mort/cadavre	tìbìgí, tìbùwú	tìbìgí					CORPSE	noun
817	1	DogulDomBendiely	dead person, corpse	(un) mort, (le) décédé, cadavre					tìbìgí, tìbùwú	tìbùwú						noun
818	0	DogulDomKundialang	dead person, corpse	(un) mort, (le) décédé, cadavre	corpse	cadavre	life/death/corpse	vie/mort/cadavre	tìbù-gú	tìbù-gú					CORPSE	noun
819	0	DonnoSo	dead person, corpse	(un) mort, (le) décédé, cadavre	corpse	cadavre	life/death/corpse	vie/mort/cadavre	yìmú	yìmú					CORPSE	noun
820	0	JamsayDouentza	dead person, corpse	(un) mort, (le) décédé, cadavre	corpse	cadavre	life/death/corpse	vie/mort/cadavre	nùwⁿó	nùwⁿó					CORPSE	noun
